x,g1,g2,g3,g4,g5
0.263,-0.080522447,-0.014772447,0.018102553,0.050977553,0.116727553
0.264,-0.080703744,-0.014703744,0.018296256,0.051296256,0.117296256
0.265,-0.080884625,-0.014634625,0.018490375,0.051615375,0.117865375
0.266,-0.081065096,-0.014565096,0.018684904,0.051934904,0.118434904
0.267,-0.081245163,-0.014495163,0.018879837,0.052254837,0.119004837
0.268,-0.081424832,-0.014424832,0.019075168,0.052575168,0.119575168
0.269,-0.081604109,-0.014354109,0.019270891,0.052895891,0.120145891
0.27,-0.081783,-0.014283,0.019467,0.053217,0.120717
0.271,-0.081961511,-0.014211511,0.019663489,0.053538489,0.121288489
0.272,-0.082139648,-0.014139648,0.019860352,0.053860352,0.121860352
0.273,-0.082317417,-0.014067417,0.020057583,0.054182583,0.122432583
0.274,-0.082494824,-0.013994824,0.020255176,0.054505176,0.123005176
0.275,-0.082671875,-0.013921875,0.020453125,0.054828125,0.123578125
0.276,-0.082848576,-0.013848576,0.020651424,0.055151424,0.124151424
0.277,-0.083024933,-0.013774933,0.020850067,0.055475067,0.124725067
0.278,-0.083200952,-0.013700952,0.021049048,0.055799048,0.125299048
0.279,-0.083376639,-0.013626639,0.021248361,0.056123361,0.125873361
0.28,-0.083552,-0.013552,0.021448,0.056448,0.126448
0.281,-0.083727041,-0.013477041,0.021647959,0.056772959,0.127022959
0.282,-0.083901768,-0.013401768,0.021848232,0.057098232,0.127598232
0.283,-0.084076187,-0.013326187,0.022048813,0.057423813,0.128173813
0.284,-0.084250304,-0.013250304,0.022249696,0.057749696,0.128749696
0.285,-0.084424125,-0.013174125,0.022450875,0.058075875,0.129325875
0.286,-0.084597656,-0.013097656,0.022652344,0.058402344,0.129902344
0.287,-0.084770903,-0.013020903,0.022854097,0.058729097,0.130479097
0.288,-0.084943872,-0.012943872,0.023056128,0.059056128,0.131056128
0.289,-0.085116569,-0.012866569,0.023258431,0.059383431,0.131633431
0.29,-0.085289,-0.012789,0.023461,0.059711,0.132211
0.291,-0.085461171,-0.012711171,0.023663829,0.060038829,0.132788829
0.292,-0.085633088,-0.012633088,0.023866912,0.060366912,0.133366912
0.293,-0.085804757,-0.012554757,0.024070243,0.060695243,0.133945243
0.294,-0.085976184,-0.012476184,0.024273816,0.061023816,0.134523816
0.295,-0.086147375,-0.012397375,0.024477625,0.061352625,0.135102625
0.296,-0.086318336,-0.012318336,0.024681664,0.061681664,0.135681664
0.297,-0.086489073,-0.012239073,0.024885927,0.062010927,0.136260927
0.298,-0.086659592,-0.012159592,0.025090408,0.062340408,0.136840408
0.299,-0.086829899,-0.012079899,0.025295101,0.062670101,0.137420101
0.3,-0.087,-0.012,0.0255,0.063,0.138
0.301,-0.087169901,-0.011919901,0.025705099,0.063330099,0.138580099
0.302,-0.087339608,-0.011839608,0.025910392,0.063660392,0.139160392
0.303,-0.087509127,-0.011759127,0.026115873,0.063990873,0.139740873
0.304,-0.087678464,-0.011678464,0.026321536,0.064321536,0.140321536
0.305,-0.087847625,-0.011597625,0.026527375,0.064652375,0.140902375
0.306,-0.088016616,-0.011516616,0.026733384,0.064983384,0.141483384
0.307,-0.088185443,-0.011435443,0.026939557,0.065314557,0.142064557
0.308,-0.088354112,-0.011354112,0.027145888,0.065645888,0.142645888
0.309,-0.088522629,-0.011272629,0.027352371,0.065977371,0.143227371
0.31,-0.088691,-0.011191,0.027559,0.066309,0.143809
0.311,-0.088859231,-0.011109231,0.027765769,0.066640769,0.144390769
0.312,-0.089027328,-0.011027328,0.027972672,0.066972672,0.144972672
0.313,-0.089195297,-0.010945297,0.028179703,0.067304703,0.145554703
0.314,-0.089363144,-0.010863144,0.028386856,0.067636856,0.146136856
0.315,-0.089530875,-0.010780875,0.028594125,0.067969125,0.146719125
0.316,-0.089698496,-0.010698496,0.028801504,0.068301504,0.147301504
0.317,-0.089866013,-0.010616013,0.029008987,0.068633987,0.147883987
0.318,-0.090033432,-0.010533432,0.029216568,0.068966568,0.148466568
0.319,-0.090200759,-0.010450759,0.029424241,0.069299241,0.149049241
0.32,-0.090368,-0.010368,0.029632,0.069632,0.149632
0.321,-0.090535161,-0.010285161,0.029839839,0.069964839,0.150214839
0.322,-0.090702248,-0.010202248,0.030047752,0.070297752,0.150797752
0.323,-0.090869267,-0.010119267,0.030255733,0.070630733,0.151380733
0.324,-0.091036224,-0.010036224,0.030463776,0.070963776,0.151963776
0.325,-0.091203125,-0.00995312500000001,0.030671875,0.071296875,0.152546875
0.326,-0.091369976,-0.00986997600000001,0.030880024,0.071630024,0.153130024
0.327,-0.091536783,-0.00978678300000001,0.031088217,0.071963217,0.153713217
0.328,-0.091703552,-0.009703552,0.031296448,0.072296448,0.154296448
0.329,-0.091870289,-0.009620289,0.031504711,0.072629711,0.154879711
0.33,-0.092037,-0.00953700000000001,0.031713,0.072963,0.155463
0.331,-0.092203691,-0.009453691,0.031921309,0.073296309,0.156046309
0.332,-0.092370368,-0.009370368,0.032129632,0.073629632,0.156629632
0.333,-0.092537037,-0.009287037,0.032337963,0.073962963,0.157212963
0.334,-0.092703704,-0.00920370400000001,0.032546296,0.074296296,0.157796296
0.335,-0.092870375,-0.009120375,0.032754625,0.074629625,0.158379625
0.336,-0.093037056,-0.00903705599999999,0.032962944,0.074962944,0.158962944
0.337,-0.093203753,-0.008953753,0.033171247,0.075296247,0.159546247
0.338,-0.093370472,-0.008870472,0.033379528,0.075629528,0.160129528
0.339,-0.093537219,-0.008787219,0.033587781,0.075962781,0.160712781
0.34,-0.093704,-0.008704,0.033796,0.076296,0.161296
0.341,-0.093870821,-0.008620821,0.034004179,0.076629179,0.161879179
0.342,-0.094037688,-0.008537688,0.034212312,0.076962312,0.162462312
0.343,-0.094204607,-0.008454607,0.034420393,0.077295393,0.163045393
0.344,-0.094371584,-0.008371584,0.034628416,0.077628416,0.163628416
0.345,-0.094538625,-0.00828862500000001,0.034836375,0.077961375,0.164211375
0.346,-0.094705736,-0.00820573599999999,0.035044264,0.078294264,0.164794264
0.347,-0.094872923,-0.008122923,0.035252077,0.078627077,0.165377077
0.348,-0.095040192,-0.00804019199999999,0.035459808,0.078959808,0.165959808
0.349,-0.095207549,-0.00795754900000001,0.035667451,0.079292451,0.166542451
0.35,-0.095375,-0.007875,0.035875,0.079625,0.167125
0.351,-0.095542551,-0.00779255099999999,0.036082449,0.079957449,0.167707449
0.352,-0.095710208,-0.007710208,0.036289792,0.080289792,0.168289792
0.353,-0.095877977,-0.00762797700000001,0.036497023,0.080622023,0.168872023
0.354,-0.096045864,-0.00754586400000001,0.036704136,0.080954136,0.169454136
0.355,-0.096213875,-0.00746387499999999,0.036911125,0.081286125,0.170036125
0.356,-0.096382016,-0.00738201600000001,0.037117984,0.081617984,0.170617984
0.357,-0.096550293,-0.00730029300000001,0.037324707,0.081949707,0.171199707
0.358,-0.096718712,-0.00721871199999999,0.037531288,0.082281288,0.171781288
0.359,-0.096887279,-0.007137279,0.037737721,0.082612721,0.172362721
0.36,-0.097056,-0.007056,0.037944,0.082944,0.172944
0.361,-0.097224881,-0.006974881,0.038150119,0.083275119,0.173525119
0.362,-0.097393928,-0.006893928,0.038356072,0.083606072,0.174106072
0.363,-0.097563147,-0.00681314699999999,0.038561853,0.083936853,0.174686853
0.364,-0.097732544,-0.00673254399999999,0.038767456,0.084267456,0.175267456
0.365,-0.097902125,-0.00665212500000001,0.038972875,0.084597875,0.175847875
0.366,-0.098071896,-0.006571896,0.039178104,0.084928104,0.176428104
0.367,-0.098241863,-0.00649186299999999,0.039383137,0.085258137,0.177008137
0.368,-0.098412032,-0.00641203200000001,0.039587968,0.085587968,0.177587968
0.369,-0.098582409,-0.00633240899999999,0.039792591,0.085917591,0.178167591
0.37,-0.098753,-0.006253,0.039997,0.086247,0.178747
0.371,-0.098923811,-0.00617381100000002,0.040201189,0.086576189,0.179326189
0.372,-0.099094848,-0.00609484799999999,0.040405152,0.086905152,0.179905152
0.373,-0.099266117,-0.00601611699999999,0.040608883,0.087233883,0.180483883
0.374,-0.099437624,-0.005937624,0.040812376,0.087562376,0.181062376
0.375,-0.099609375,-0.005859375,0.041015625,0.087890625,0.181640625
0.376,-0.099781376,-0.005781376,0.041218624,0.088218624,0.182218624
0.377,-0.099953633,-0.005703633,0.041421367,0.088546367,0.182796367
0.378,-0.100126152,-0.00562615199999999,0.041623848,0.088873848,0.183373848
0.379,-0.100298939,-0.00554893900000001,0.041826061,0.089201061,0.183951061
0.38,-0.100472,-0.005472,0.042028,0.089528,0.184528
0.381,-0.100645341,-0.00539534099999999,0.042229659,0.089854659,0.185104659
0.382,-0.100818968,-0.00531896800000001,0.042431032,0.090181032,0.185681032
0.383,-0.100992887,-0.00524288699999999,0.042632113,0.090507113,0.186257113
0.384,-0.101167104,-0.00516710400000001,0.042832896,0.090832896,0.186832896
0.385,-0.101341625,-0.00509162500000001,0.043033375,0.091158375,0.187408375
0.386,-0.101516456,-0.00501645599999999,0.043233544,0.091483544,0.187983544
0.387,-0.101691603,-0.004941603,0.043433397,0.091808397,0.188558397
0.388,-0.101867072,-0.004867072,0.043632928,0.092132928,0.189132928
0.389,-0.102042869,-0.004792869,0.043832131,0.092457131,0.189707131
0.39,-0.102219,-0.00471899999999999,0.044031,0.092781,0.190281
0.391,-0.102395471,-0.00464547099999999,0.044229529,0.093104529,0.190854529
0.392,-0.102572288,-0.00457228799999999,0.044427712,0.093427712,0.191427712
0.393,-0.102749457,-0.00449945700000001,0.044625543,0.093750543,0.192000543
0.394,-0.102926984,-0.004426984,0.044823016,0.094073016,0.192573016
0.395,-0.103104875,-0.00435487499999999,0.045020125,0.094395125,0.193145125
0.396,-0.103283136,-0.004283136,0.045216864,0.094716864,0.193716864
0.397,-0.103461773,-0.00421177299999999,0.045413227,0.095038227,0.194288227
0.398,-0.103640792,-0.004140792,0.045609208,0.095359208,0.194859208
0.399,-0.103820199,-0.00407019900000001,0.045804801,0.095679801,0.195429801
0.4,-0.104,-0.00399999999999999,0.046,0.096,0.196
0.401,-0.104180201,-0.00393020099999999,0.046194799,0.096319799,0.196569799
0.402,-0.104360808,-0.00386080799999999,0.046389192,0.096639192,0.197139192
0.403,-0.104541827,-0.003791827,0.046583173,0.096958173,0.197708173
0.404,-0.104723264,-0.00372326399999999,0.046776736,0.097276736,0.198276736
0.405,-0.104905125,-0.00365512499999998,0.046969875,0.097594875,0.198844875
0.406,-0.105087416,-0.00358741600000001,0.047162584,0.097912584,0.199412584
0.407,-0.105270143,-0.003520143,0.047354857,0.098229857,0.199979857
0.408,-0.105453312,-0.00345331199999999,0.047546688,0.098546688,0.200546688
0.409,-0.105636929,-0.00338692900000001,0.047738071,0.098863071,0.201113071
0.41,-0.105821,-0.00332099999999999,0.047929,0.099179,0.201679
0.411,-0.106005531,-0.00325553100000001,0.048119469,0.099494469,0.202244469
0.412,-0.106190528,-0.003190528,0.048309472,0.099809472,0.202809472
0.413,-0.106375997,-0.00312599700000001,0.048499003,0.100124003,0.203374003
0.414,-0.106561944,-0.00306194400000001,0.048688056,0.100438056,0.203938056
0.415,-0.106748375,-0.00299837500000001,0.048876625,0.100751625,0.204501625
0.416,-0.106935296,-0.00293529599999999,0.049064704,0.101064704,0.205064704
0.417,-0.107122713,-0.00287271299999999,0.049252287,0.101377287,0.205627287
0.418,-0.107310632,-0.00281063200000001,0.049439368,0.101689368,0.206189368
0.419,-0.107499059,-0.00274905900000001,0.049625941,0.102000941,0.206750941
0.42,-0.107688,-0.002688,0.049812,0.102312,0.207312
0.421,-0.107877461,-0.002627461,0.049997539,0.102622539,0.207872539
0.422,-0.108067448,-0.00256744799999999,0.050182552,0.102932552,0.208432552
0.423,-0.108257967,-0.002507967,0.050367033,0.103242033,0.208992033
0.424,-0.108449024,-0.00244902399999999,0.050550976,0.103550976,0.209550976
0.425,-0.108640625,-0.00239062500000001,0.050734375,0.103859375,0.210109375
0.426,-0.108832776,-0.00233277600000001,0.050917224,0.104167224,0.210667224
0.427,-0.109025483,-0.00227548299999999,0.051099517,0.104474517,0.211224517
0.428,-0.109218752,-0.00221875199999999,0.051281248,0.104781248,0.211781248
0.429,-0.109412589,-0.00216258899999999,0.051462411,0.105087411,0.212337411
0.43,-0.109607,-0.002107,0.051643,0.105393,0.212893
0.431,-0.109801991,-0.002051991,0.051823009,0.105698009,0.213448009
0.432,-0.109997568,-0.00199756800000001,0.052002432,0.106002432,0.214002432
0.433,-0.110193737,-0.001943737,0.052181263,0.106306263,0.214556263
0.434,-0.110390504,-0.00189050399999999,0.052359496,0.106609496,0.215109496
0.435,-0.110587875,-0.00183787499999999,0.052537125,0.106912125,0.215662125
0.436,-0.110785856,-0.001785856,0.052714144,0.107214144,0.216214144
0.437,-0.110984453,-0.001734453,0.052890547,0.107515547,0.216765547
0.438,-0.111183672,-0.001683672,0.053066328,0.107816328,0.217316328
0.439,-0.111383519,-0.001633519,0.053241481,0.108116481,0.217866481
0.44,-0.111584,-0.00158399999999999,0.053416,0.108416,0.218416
0.441,-0.111785121,-0.001535121,0.053589879,0.108714879,0.218964879
0.442,-0.111986888,-0.00148688800000001,0.053763112,0.109013112,0.219513112
0.443,-0.112189307,-0.001439307,0.053935693,0.109310693,0.220060693
0.444,-0.112392384,-0.00139238400000001,0.054107616,0.109607616,0.220607616
0.445,-0.112596125,-0.001346125,0.054278875,0.109903875,0.221153875
0.446,-0.112800536,-0.001300536,0.054449464,0.110199464,0.221699464
0.447,-0.113005623,-0.001255623,0.054619377,0.110494377,0.222244377
0.448,-0.113211392,-0.00121139199999999,0.054788608,0.110788608,0.222788608
0.449,-0.113417849,-0.00116784900000001,0.054957151,0.111082151,0.223332151
0.45,-0.113625,-0.001125,0.055125,0.111375,0.223875
0.451,-0.113832851,-0.001082851,0.055292149,0.111667149,0.224417149
0.452,-0.114041408,-0.00104140800000001,0.055458592,0.111958592,0.224958592
0.453,-0.114250677,-0.00100067699999999,0.055624323,0.112249323,0.225499323
0.454,-0.114460664,-0.000960664,0.055789336,0.112539336,0.226039336
0.455,-0.114671375,-0.000921375000000002,0.055953625,0.112828625,0.226578625
0.456,-0.114882816,-0.000882816000000008,0.056117184,0.113117184,0.227117184
0.457,-0.115094993,-0.000844993000000016,0.056280007,0.113405007,0.227655007
0.458,-0.115307912,-0.000807911999999994,0.056442088,0.113692088,0.228192088
0.459,-0.115521579,-0.000771578999999994,0.056603421,0.113978421,0.228728421
0.46,-0.115736,-0.000736000000000014,0.056764,0.114264,0.229264
0.461,-0.115951181,-0.000701181000000009,0.056923819,0.114548819,0.229798819
0.462,-0.116167128,-0.000667128000000003,0.057082872,0.114832872,0.230332872
0.463,-0.116383847,-0.000633846999999993,0.057241153,0.115116153,0.230866153
0.464,-0.116601344,-0.000601344000000004,0.057398656,0.115398656,0.231398656
0.465,-0.116819625,-0.000569625000000004,0.057555375,0.115680375,0.231930375
0.466,-0.117038696,-0.000538696000000005,0.057711304,0.115961304,0.232461304
0.467,-0.117258563,-0.00050856299999999,0.057866437,0.116241437,0.232991437
0.468,-0.117479232,-0.00047923200000001,0.058020768,0.116520768,0.233520768
0.469,-0.117700709,-0.000450709000000021,0.058174291,0.116799291,0.234049291
0.47,-0.117923,-0.000422999999999993,0.058327,0.117077,0.234577
0.471,-0.118146111,-0.000396110999999991,0.058478889,0.117353889,0.235103889
0.472,-0.118370048,-0.000370047999999998,0.058629952,0.117629952,0.235629952
0.473,-0.118594817,-0.000344816999999997,0.058780183,0.117905183,0.236155183
0.474,-0.118820424,-0.000320423999999986,0.058929576,0.118179576,0.236679576
0.475,-0.119046875,-0.000296874999999988,0.059078125,0.118453125,0.237203125
0.476,-0.119274176,-0.000274176000000015,0.059225824,0.118725824,0.237725824
0.477,-0.119502333,-0.000252332999999993,0.059372667,0.118997667,0.238247667
0.478,-0.119731352,-0.00023135199999999,0.059518648,0.119268648,0.238768648
0.479,-0.119961239,-0.000211239000000002,0.059663761,0.119538761,0.239288761
0.48,-0.120192,-0.000191999999999984,0.059808,0.119808,0.239808
0.481,-0.120423641,-0.000173641000000002,0.059951359,0.120076359,0.240326359
0.482,-0.120656168,-0.000156168000000012,0.060093832,0.120343832,0.240843832
0.483,-0.120889587,-0.000139586999999997,0.060235413,0.120610413,0.241360413
0.484,-0.121123904,-0.000123903999999994,0.060376096,0.120876096,0.241876096
0.485,-0.121359125,-0.000109125000000002,0.060515875,0.121140875,0.242390875
0.486,-0.121595256,-9.52560000000019e-05,0.060654744,0.121404744,0.242904744
0.487,-0.121832303,-8.23030000000058e-05,0.060792697,0.121667697,0.243417697
0.488,-0.122070272,-7.02719999999962e-05,0.060929728,0.121929728,0.243929728
0.489,-0.122309169,-5.91689999999978e-05,0.061065831,0.122190831,0.244440831
0.49,-0.122549,-4.90000000000074e-05,0.061201,0.122451,0.244951
0.491,-0.122789771,-3.97710000000079e-05,0.061335229,0.122710229,0.245460229
0.492,-0.123031488,-3.14879999999962e-05,0.061468512,0.122968512,0.245968512
0.493,-0.123274157,-2.41570000000108e-05,0.061600843,0.123225843,0.246475843
0.494,-0.123517784,-1.77839999999929e-05,0.061732216,0.123482216,0.246982216
0.495,-0.123762375,-1.23750000000089e-05,0.061862625,0.123737625,0.247487625
0.496,-0.124007936,-7.93600000001393e-06,0.061992064,0.123992064,0.247992064
0.497,-0.124254473,-4.47299999999096e-06,0.062120527,0.124245527,0.248495527
0.498,-0.124501992,-1.99199999999233e-06,0.062248008,0.124498008,0.248998008
0.499,-0.124750499,-4.99000000001026e-07,0.062374501,0.124749501,0.249499501
0.5,-0.125,0,0.0625,0.125,0.25
0.501,-0.125250501,-5.01000000013851e-07,0.062624499,0.125249499,0.250499499
0.502,-0.125502008,-2.00799999999779e-06,0.062747992,0.125497992,0.250997992
0.503,-0.125754527,-4.52700000000417e-06,0.062870473,0.125745473,0.251495473
0.504,-0.126008064,-8.06399999997431e-06,0.062991936,0.125991936,0.251991936
0.505,-0.126262625,-1.26249999999883e-05,0.063112375,0.126237375,0.252487375
0.506,-0.126518216,-1.82160000000153e-05,0.063231784,0.126481784,0.252981784
0.507,-0.126774843,-2.48429999999689e-05,0.063350157,0.126725157,0.253475157
0.508,-0.127032512,-3.25119999999846e-05,0.063467488,0.126967488,0.253967488
0.509,-0.127291229,-4.12290000000037e-05,0.063583771,0.127208771,0.254458771
0.51,-0.127551,-5.10000000000232e-05,0.063699,0.127449,0.254949
0.511,-0.127811831,-6.18310000000122e-05,0.063813169,0.127688169,0.255438169
0.512,-0.128073728,-7.37280000000229e-05,0.063926272,0.127926272,0.255926272
0.513,-0.128336697,-8.66970000000244e-05,0.064038303,0.128163303,0.256413303
0.514,-0.128600744,-0.000100744000000014,0.064149256,0.128399256,0.256899256
0.515,-0.128865875,-0.000115875000000015,0.064259125,0.128634125,0.257384125
0.516,-0.129132096,-0.000132096000000026,0.064367904,0.128867904,0.257867904
0.517,-0.129399413,-0.000149413000000015,0.064475587,0.129100587,0.258350587
0.518,-0.129667832,-0.000167832000000007,0.064582168,0.129332168,0.258832168
0.519,-0.129937359,-0.000187358999999998,0.064687641,0.129562641,0.259312641
0.52,-0.130208,-0.000207999999999986,0.064792,0.129792,0.259792
0.521,-0.130479761,-0.000229761000000023,0.064895239,0.130020239,0.260270239
0.522,-0.130752648,-0.000252648000000022,0.064997352,0.130247352,0.260747352
0.523,-0.131026667,-0.00027666699999998,0.065098333,0.130473333,0.261223333
0.524,-0.131301824,-0.000301823999999978,0.065198176,0.130698176,0.261698176
0.525,-0.131578125,-0.000328125000000012,0.065296875,0.130921875,0.262171875
0.526,-0.131855576,-0.000355575999999996,0.065394424,0.131144424,0.262644424
0.527,-0.132134183,-0.00038418300000001,0.065490817,0.131365817,0.263115817
0.528,-0.132413952,-0.000413951999999995,0.065586048,0.131586048,0.263586048
0.529,-0.132694889,-0.000444889000000004,0.065680111,0.131805111,0.264055111
0.53,-0.132977,-0.000477000000000005,0.065773,0.132023,0.264523
0.531,-0.133260291,-0.000510290999999996,0.065864709,0.132239709,0.264989709
0.532,-0.133544768,-0.000544767999999973,0.065955232,0.132455232,0.265455232
0.533,-0.133830437,-0.000580436999999989,0.066044563,0.132669563,0.265919563
0.534,-0.134117304,-0.000617304000000013,0.066132696,0.132882696,0.266382696
0.535,-0.134405375,-0.000655375000000014,0.066219625,0.133094625,0.266844625
0.536,-0.134694656,-0.000694655999999988,0.066305344,0.133305344,0.267305344
0.537,-0.134985153,-0.000735152999999988,0.066389847,0.133514847,0.267764847
0.538,-0.135276872,-0.000776872000000012,0.066473128,0.133723128,0.268223128
0.539,-0.135569819,-0.000819818999999999,0.066555181,0.133930181,0.268680181
0.54,-0.135864,-0.000864000000000031,0.066636,0.134136,0.269136
0.541,-0.136159421,-0.000909420999999994,0.066715579,0.134340579,0.269590579
0.542,-0.136456088,-0.000956088000000022,0.066793912,0.134543912,0.270043912
0.543,-0.136754007,-0.001004007,0.066870993,0.134745993,0.270495993
0.544,-0.137053184,-0.00105318400000001,0.066946816,0.134946816,0.270946816
0.545,-0.137353625,-0.001103625,0.067021375,0.135146375,0.271396375
0.546,-0.137655336,-0.00115533600000001,0.067094664,0.135344664,0.271844664
0.547,-0.137958323,-0.00120832299999996,0.067166677,0.135541677,0.272291677
0.548,-0.138262592,-0.00126259199999998,0.067237408,0.135737408,0.272737408
0.549,-0.138568149,-0.00131814899999999,0.067306851,0.135931851,0.273181851
0.55,-0.138875,-0.00137500000000002,0.067375,0.136125,0.273625
0.551,-0.139183151,-0.00143315099999997,0.067441849,0.136316849,0.274066849
0.552,-0.139492608,-0.00149260800000003,0.067507392,0.136507392,0.274507392
0.553,-0.139803377,-0.00155337699999997,0.067571623,0.136696623,0.274946623
0.554,-0.140115464,-0.00161546399999998,0.067634536,0.136884536,0.275384536
0.555,-0.140428875,-0.001678875,0.067696125,0.137071125,0.275821125
0.556,-0.140743616,-0.00174361599999998,0.067756384,0.137256384,0.276256384
0.557,-0.141059693,-0.001809693,0.067815307,0.137440307,0.276690307
0.558,-0.141377112,-0.00187711199999996,0.067872888,0.137622888,0.277122888
0.559,-0.141695879,-0.00194587899999998,0.067929121,0.137804121,0.277554121
0.56,-0.142016,-0.00201600000000002,0.067984,0.137984,0.277984
0.561,-0.142337481,-0.002087481,0.068037519,0.138162519,0.278412519
0.562,-0.142660328,-0.00216032799999999,0.068089672,0.138339672,0.278839672
0.563,-0.142984547,-0.00223454699999998,0.068140453,0.138515453,0.279265453
0.564,-0.143310144,-0.00231014400000001,0.068189856,0.138689856,0.279689856
0.565,-0.143637125,-0.00238712499999999,0.068237875,0.138862875,0.280112875
0.566,-0.143965496,-0.00246549599999998,0.068284504,0.139034504,0.280534504
0.567,-0.144295263,-0.00254526299999996,0.0683297370000001,0.139204737,0.280954737
0.568,-0.144626432,-0.00262643200000001,0.068373568,0.139373568,0.281373568
0.569,-0.144959009,-0.00270900899999998,0.068415991,0.139540991,0.281790991
0.57,-0.145293,-0.00279299999999999,0.068457,0.139707,0.282207
0.571,-0.145628411,-0.00287841099999997,0.068496589,0.139871589,0.282621589
0.572,-0.145965248,-0.00296524799999998,0.068534752,0.140034752,0.283034752
0.573,-0.146303517,-0.00305351700000001,0.068571483,0.140196483,0.283446483
0.574,-0.146643224,-0.00314322399999997,0.0686067760000001,0.140356776,0.283856776
0.575,-0.146984375,-0.00323437500000001,0.068640625,0.140515625,0.284265625
0.576,-0.147326976,-0.00332697600000001,0.068673024,0.140673024,0.284673024
0.577,-0.147671033,-0.00342103299999996,0.068703967,0.140828967,0.285078967
0.578,-0.148016552,-0.00351655199999998,0.0687334480000001,0.140983448,0.285483448
0.579,-0.148363539,-0.003613539,0.068761461,0.141136461,0.285886461
0.58,-0.148712,-0.00371199999999999,0.068788,0.141288,0.286288
0.581,-0.149061941,-0.00381194100000001,0.068813059,0.141438059,0.286688059
0.582,-0.149413368,-0.00391336800000003,0.068836632,0.141586632,0.287086632
0.583,-0.149766287,-0.00401628700000001,0.068858713,0.141733713,0.287483713
0.584,-0.150120704,-0.00412070400000003,0.068879296,0.141879296,0.287879296
0.585,-0.150476625,-0.00422662500000001,0.068898375,0.142023375,0.288273375
0.586,-0.150834056,-0.004334056,0.068915944,0.142165944,0.288665944
0.587,-0.151193003,-0.004443003,0.068931997,0.142306997,0.289056997
0.588,-0.151553472,-0.004553472,0.068946528,0.142446528,0.289446528
0.589,-0.151915469,-0.00466546899999998,0.068959531,0.142584531,0.289834531
0.59,-0.152279,-0.00477900000000003,0.068971,0.142721,0.290221
0.591,-0.152644071,-0.004894071,0.068980929,0.142855929,0.290605929
0.592,-0.153010688,-0.00501068799999999,0.068989312,0.142989312,0.290989312
0.593,-0.153378857,-0.00512885699999999,0.068996143,0.143121143,0.291371143
0.594,-0.153748584,-0.005248584,0.069001416,0.143251416,0.291751416
0.595,-0.154119875,-0.005369875,0.069005125,0.143380125,0.292130125
0.596,-0.154492736,-0.00549273600000003,0.069007264,0.143507264,0.292507264
0.597,-0.154867173,-0.00561717299999998,0.069007827,0.143632827,0.292882827
0.598,-0.155243192,-0.00574319200000004,0.0690068079999999,0.143756808,0.293256808
0.599,-0.155620799,-0.00587079899999998,0.069004201,0.143879201,0.293629201
0.6,-0.156,-0.00600000000000001,0.069,0.144,0.294
0.601,-0.156380801,-0.00613080099999996,0.068994199,0.144119199,0.294369199
0.602,-0.156763208,-0.00626320800000002,0.068986792,0.144236792,0.294736792
0.603,-0.157147227,-0.00639722700000001,0.068977773,0.144352773,0.295102773
0.604,-0.157532864,-0.00653286400000003,0.068967136,0.144467136,0.295467136
0.605,-0.157920125,-0.00667012499999997,0.068954875,0.144579875,0.295829875
0.606,-0.158309016,-0.006809016,0.068940984,0.144690984,0.296190984
0.607,-0.158699543,-0.006949543,0.068925457,0.144800457,0.296550457
0.608,-0.159091712,-0.00709171200000003,0.068908288,0.144908288,0.296908288
0.609,-0.159485529,-0.00723552900000002,0.068889471,0.145014471,0.297264471
0.61,-0.159881,-0.00738100000000003,0.068869,0.145119,0.297619
0.611,-0.160278131,-0.00752813100000002,0.0688468689999999,0.145221869,0.297971869
0.612,-0.160676928,-0.00767692800000003,0.068823072,0.145323072,0.298323072
0.613,-0.161077397,-0.00782739700000001,0.068797603,0.145422603,0.298672603
0.614,-0.161479544,-0.00797954400000003,0.068770456,0.145520456,0.299020456
0.615,-0.161883375,-0.008133375,0.068741625,0.145616625,0.299366625
0.616,-0.162288896,-0.00828889600000002,0.068711104,0.145711104,0.299711104
0.617,-0.162696113,-0.00844611299999998,0.068678887,0.145803887,0.300053887
0.618,-0.163105032,-0.00860503199999998,0.068644968,0.145894968,0.300394968
0.619,-0.163515659,-0.00876565900000001,0.068609341,0.145984341,0.300734341
0.62,-0.163928,-0.00892800000000002,0.068572,0.146072,0.301072
0.621,-0.164342061,-0.00909206099999998,0.068532939,0.146157939,0.301407939
0.622,-0.164757848,-0.00925784800000004,0.068492152,0.146242152,0.301742152
0.623,-0.165175367,-0.00942536699999999,0.068449633,0.146324633,0.302074633
0.624,-0.165594624,-0.00959462400000005,0.068405376,0.146405376,0.302405376
0.625,-0.166015625,-0.009765625,0.068359375,0.146484375,0.302734375
0.626,-0.166438376,-0.009938376,0.068311624,0.146561624,0.303061624
0.627,-0.166862883,-0.010112883,0.068262117,0.146637117,0.303387117
0.628,-0.167289152,-0.010289152,0.068210848,0.146710848,0.303710848
0.629,-0.167717189,-0.010467189,0.068157811,0.146782811,0.304032811
0.63,-0.168147,-0.010647,0.068103,0.146853,0.304353
0.631,-0.168578591,-0.010828591,0.068046409,0.146921409,0.304671409
0.632,-0.169011968,-0.011011968,0.067988032,0.146988032,0.304988032
0.633,-0.169447137,-0.011197137,0.067927863,0.147052863,0.305302863
0.634,-0.169884104,-0.011384104,0.067865896,0.147115896,0.305615896
