t,fF,fC,fS
-0.819,0.0237870101890764,0.671822981049369,-0.683692558997064
-0.816,0.0293457445088768,0.666811564087566,-0.688160081868712
-0.813,0.0358055172945519,0.661766363005014,-0.691082504539863
-0.81,0.0419471740184629,0.656697997438545,-0.69206638902146
-0.807,0.046660488383954,0.651619090417773,-0.690840066378714
-0.804,0.0491880388698667,0.646543499434442,-0.687265060337657
-0.801,0.0492841693305724,0.641485501891056,-0.681339835345141
-0.798,0.0472560994825441,0.636458981173116,-0.673195881829874
-0.795,0.043881165113635,0.631476658252827,-0.663086567170447
-0.792,0.0402217188644369,0.626549409991304,-0.651369562812233
-0.789,0.0373813252287058,0.62168570942456,-0.638483986387133
-0.786,0.0362578001992064,0.616891215668326,-0.624923656188374
-0.783,0.0373479948552445,0.61216853211673,-0.611208031662947
-0.78,0.0406464454680942,0.60751714185859,-0.597852500119759
-0.777,0.0456582145837882,0.602933519241748,-0.585339664020275
-0.774,0.0515204506862362,0.598411406830027,-0.574093187460182
-0.771,0.0572031908553328,0.59394223813938,-0.5644555820018
-0.768,0.0617429903498202,0.589515678973302,-0.556671062424758
-0.765,0.0644566805256265,0.585120254285646,-0.550874297374736
-0.762,0.0650880956960355,0.580744023565258,-0.547085536167014
-0.759,0.0638564962719472,0.576375265932106,-0.545212230697174
-0.756,0.061397916973341,0.57200313650969,-0.54505691068262
-0.753,0.058614663547604,0.567618258124708,-0.546330730963188
-0.75,0.0564683183966554,0.56321321679913,-0.548671809429672
-0.747,0.0557635023176472,0.558782935557745,-0.551667228920941
-0.744,0.0569707956852684,0.554324908407392,-0.554877398423136
-0.741,0.0601275926328166,0.549839284521735,-0.557861366496219
-0.738,0.0648375839409341,0.5453288012194,-0.560201657128274
-0.735,0.0703672082404352,0.540798572774027,-0.561527254824693
-0.732,0.0758158220633906,0.536255749978273,-0.561533496990967
-0.729,0.0803203041927256,0.53170907227596,-0.559997828877896
-0.726,0.0832478000234242,0.527168339816672,-0.556790627387997
-0.723,0.0843337349174201,0.522643836695342,-0.551880590026428
-0.72,0.0837351473815859,0.518145738731735,-0.545334497489546
-0.717,0.0819887822276708,0.513683539340376,-0.537311475174827
-0.714,0.079884819511179,0.509265525366152,-0.52805218269138
-0.711,0.0782857897648671,0.50489833134288,-0.517863634705848
-0.708,0.0779320209026563,0.500586595694028,-0.507100586551516
-0.705,0.0792773518832531,0.496332736238929,-0.496144592028461
-0.702,0.0823914391726969,0.492136855358562,-0.485381950102167
-0.699,0.086949568878955,0.48799677771756,-0.475181796861767
-0.696,0.0923110224974402,0.483908215956218,-0.46587556815154
-0.693,0.0976672222305505,0.479865052674862,-0.457738959684264
-0.69,0.102225526225529,0.475859720720899,-0.450977351818837
-0.687,0.105387022696322,0.471883658594191,-0.445715455439916
-0.684,0.106878560816323,0.46792781397934,-0.441991686084483
-0.681,0.10681001178735,0.463983166182545,-0.439757500119795
-0.678,0.105644860314264,0.460041237693797,-0.438881644987972
-0.675,0.104091783353314,0.456094566215312,-0.439159001112167
-0.672,0.102942478767245,0.452137111203943,-0.440323441164919
-0.669,0.102892749103976,0.448164573091702,-0.442063916698729
-0.666,0.104387168298427,0.444174608621543,-0.444042814076115
-0.663,0.107521915281834,0.440166931851735,-0.445915509830507
-0.66,0.112026934982573,0.43614329698618,-0.447350005399273
-0.657,0.117330571735373,0.432107365902551,-0.448045534445293
-0.654,0.122691293457564,0.428064469697717,-0.447749111012777
-0.651,0.127366238942444,0.424021279393564,-0.446269118421832
-0.648,0.13077836991792,0.419985405829449,-0.443485218890648
-0.645,0.132644704153727,0.415964952450636,-0.439354081600452
-0.642,0.133037204887415,0.411968046996707,-0.433910669560552
-0.639,0.132363286051076,0.408002378892077,-0.427265079254805
-0.636,0.131271056623493,0.404074768419489,-0.419595177308047
-0.633,0.130501275663732,0.400190791579314,-0.411135511342494
-0.63,0.130719758609063,0.396354481045908,-0.402163175003274
-0.627,0.132368072254453,0.392568119041821,-0.392981468882086
-0.624,0.135565928070685,0.38883213253475,-0.383902311266267
-0.621,0.140086795334893,0.385145095236516,-0.37522840968057
-0.618,0.145411633649554,0.38150383478813,-0.367236203624431
-0.615,0.150848054259089,0.377903637595035,-0.360160531547796
-0.612,0.155687614101386,0.374338538362547,-0.354181864931003
-0.609,0.159365579628565,0.370801676770827,-0.349416796221359
-0.606,0.161587200361972,0.367285700170305,-0.345912274696848
-0.603,0.162392313717605,0.363783188858534,-0.343643866370268
-0.6,0.162144160125978,0.360287079532483,-0.342518083382305
-0.597,0.161445423017737,0.356791062933139,-0.342378598080428
-0.594,0.161000854832102,0.353289933470364,-0.343015940076198
-0.591,0.161457742714297,0.349779871618357,-0.344180083041539
-0.588,0.16326026310525,0.346258643921154,-0.34559517229877
-0.585,0.166550438590612,0.342725710302071,-0.346975532695892
-0.582,0.171137739666424,0.339182233747356,-0.348042034575709
-0.579,0.17654380676744,0.335630993022998,-0.348537886713133
-0.576,0.182111828043292,0.33207620456692,-0.348242968781314
-0.573,0.187155609453365,0.328523264768669,-0.346985909130866
-0.57,0.191114561673648,0.324978428224074,-0.344653250596251
-0.567,0.193679655884651,0.321448440994477,-0.341195219458792
-0.564,0.194862095481942,0.317940150225682,-0.336627810474834
-0.561,0.194989472663305,0.314460112572355,-0.331031112586448
-0.558,0.194630572680255,0.311014223681794,-0.324544013481863
-0.555,0.194466054120915,0.307607389542245,-0.317355624505122
-0.552,0.195134359376055,0.304243257891116,-0.309693949179078
-0.549,0.197087683124771,0.300924024268101,-0.301812468790267
-0.546,0.200490440936965,0.297650322902199,-0.293975428962531
-0.543,0.205182998403215,0.294421207697147,-0.286442676115643
-0.54,0.210718645309924,0.291234223410816,-0.279454908987696
-0.537,0.216465269444219,0.288085562005567,-0.27322017759438
-0.534,0.221748625360729,0.284970294367248,-0.267902382473023
-0.531,0.226004776134153,0.281882663417237,-0.263612405791965
-0.528,0.22890729465589,0.278816421304271,-0.260402350175621
-0.525,0.230440576556715,0.275765191041038,-0.258263180050945
-0.522,0.230902824659371,0.272722831765488,-0.257125864445595
-0.519,0.230838153712987,0.269683786814081,-0.256865920677341
-0.516,0.230913249786642,0.266643394981312,-0.25731106657666
-0.513,0.231766501208243,0.263598147627829,-0.258251515543239
-0.51,0.23386369127181,0.260545877547852,-0.259452303469456
-0.507,0.237392824762302,0.257485869522164,-0.260666927309632
-0.504,0.242221801125199,0.254418887030651,-0.261651507663926
-0.501,0.247928449384381,0.251347114415683,-0.262178665593142
-0.498,0.253896106340865,0.248274018599043,-0.262050327810945
-0.495,0.259453131556889,0.245204138988031,-0.261108742627636
-0.492,0.264024841745223,0.242142818206685,-0.259245097273771
-0.489,0.267263545771252,0.239095889533961,-0.256405269019001
-0.486,0.269127300514651,0.236069339245126,-0.252592409491874
-0.483,0.269889575045883,0.23306896331298,-0.24786624412089
-0.48,0.270077600529909,0.230100038069726,-0.242339156185028
-0.477,0.270353283412053,0.227167023460347,-0.236169306919362
-0.474,0.271363540320232,0.224273315498934,-0.229551209214482
-0.471,0.273593845383284,0.221421061594416,-0.222704313409545
-0.468,0.277258095142,0.218611048716577,-0.215860271740992
-0.465,0.282249738568502,0.215842670143227,-0.209249617332444
-0.462,0.28816531958103,0.213113972009515,-0.203088620596901
-0.459,0.294395240755404,0.210421776329406,-0.197567069396667
-0.456,0.300261360736029,0.207761872835953,-0.192837660567731
-0.453,0.305170414221224,0.20512926813448,-0.189007593140623
-0.45,0.30874859839195,0.202518477496058,-0.186132823607206
-0.447,0.310926841222069,0.199923842311719,-0.184215288525388
-0.444,0.31195733287001,0.197339854904911,-0.183203228613081
-0.441,0.312357382197498,0.194761472127732,-0.182994571090158
-0.438,0.312793075133344,0.192184399952864,-0.183443153491
-0.435,0.313928858361086,0.189605333064634,-0.184367412301954
-0.432,0.316276961947169,0.187022136139875,-0.185561022539393
-0.429,0.320080730310439,0.184433956932643,-0.18680486738651
-0.426,0.325258390550576,0.181841265236213,-0.187879646091107
-0.423,0.331420224559843,0.179245816062313,-0.188578397244767
-0.42,0.337955565257561,0.176650539706388,-0.188718224783008
-0.417,0.344170231419741,0.174059365512542,-0.188150564681855
-0.414,0.34944352193096,0.171476989878392,-0.186769418209616
-0.411,0.353369323245664,0.168908602139789,-0.184517097465936
-0.408,0.355849306574606,0.166359584276434,-0.181387173769443
-0.405,0.357116869001042,0.163835201756892,-0.177424480841476
-0.402,0.357686029796223,0.161340303223563,-0.172722193397292
-0.399,0.358236440917606,0.158879046090034,-0.167416168070284
-0.396,0.359460188234967,0.156454663527781,-0.161676888131138
-0.393,0.361904854482803,0.154069285853584,-0.155699487526732
-0.39,0.365848366728195,0.151723826139611,-0.1496924358774
-0.387,0.371234176823938,0.149417936140969,-0.143865538395915
-0.384,0.377681849627653,0.147150034586361,-0.138417939343185
-0.381,0.384571164179514,0.144917405738615,-0.133526812893226
-0.378,0.391181179418826,0.142716362139355,-0.129337381669606
-0.375,0.39685314392804,0.140542461832114,-0.125954823465677
-0.372,0.401140508017006,0.13839076731426,-0.123438515534233
-0.369,0.403911945971738,0.136256131169773,-0.121798929842296
-0.366,0.40538367800922,0.134133491908208,-0.120997339718197
-0.363,0.406073206778129,0.132018163055893,-0.120948337170683
-0.36,0.406684316806521,0.129906099034924,-0.121525000043816
-0.357,0.40794883337672,0.127794122790073,-0.122566398182975
-0.354,0.410460645383388,0.125680102396601,-0.123886996392405
-0.351,0.414539555168772,0.123563066868651,-0.125287406523564
-0.348,0.420156093844121,0.121443254914241,-0.126565867388427
-0.345,0.426934911580756,0.119322094244872,-0.127529793345217
-0.342,0.43423671425047,0.117202113023687,-0.12800673230131
-0.339,0.441300921377403,0.115086788898869,-0.127854111309548
-0.336,0.447417288632475,0.112980344599305,-0.126967220558355
-0.333,0.452087858913381,0.110887502068322,-0.12528499004514
-0.33,0.455142404634471,0.108813209410639,-0.122793241518352
-0.327,0.456780680778434,0.106762356400613,-0.119525243941631
-0.324,0.457531112270555,0.104739494866871,-0.115559555392065
-0.321,0.458134367192066,0.102748579902233,-0.111015289105747
-0.318,0.45937738750242,0.100792746574161,-0.106045087518555
-0.315,0.46191496978131,0.0988741347072989,-0.100826217348236
-0.312,0.466119240951357,0.0969937715000046,-0.0955503037609522
-0.309,0.47199152742235,0.0951515183850287,-0.0904122966104036
-0.306,0.479157386789284,0.0933460848442039,-0.0855993025175977
-0.303,0.486946971082216,0.0915751080509172,-0.0812799210251319
-0.3,0.494543568488353,0.0898352934614143,-0.077594691137753
-0.297,0.501167489229948,0.088122608020105,-0.0746481882472206
-0.294,0.506254015233626,0.0864325146804679,-0.0725032146765583
-0.291,0.509584927206567,0.0847602346384225,-0.0711774055220784
-0.288,0.511343099198876,0.0831010221573432,-0.0706424321599734
-0.285,0.51207667594664,0.0814504362160149,-0.070825836733574
-0.282,0.512579666540488,0.0798045934656624,-0.0716153806802276
-0.279,0.513714847528544,0.0781603881210005,-0.0728656474552485
-0.276,0.51621833833277,0.0765156663641393,-0.0744065121692665
-0.273,0.520529962194425,0.0748693454940458,-0.0760529860633169
-0.27,0.526688332291981,0.0732214712536916,-0.0776158674711973
-0.267,0.534315525841065,0.0715732103272428,-0.0789125873805852
-0.264,0.54269627730806,0.0699267787160188,-0.079777629241416
-0.261,0.550935254091796,0.0682853103619789,-0.080071929614185
-0.258,0.558157986933761,0.0666526737826539,-0.0796907269175822
-0.255,0.563710539600099,0.0650332474192498,-0.0785694163272602
-0.252,0.56731251625906,0.0634316667144668,-0.0766870844985867
-0.249,0.569127799847633,0.0618525574989088,-0.0740675315472081
-0.246,0.569735451287594,0.0603002709887545,-0.0707777319275528
-0.243,0.570005540735891,0.0587786355446624,-0.0669238322423811
-0.24,0.570906349303471,0.0572907393248474,-0.0626449242453261
-0.237,0.57328545729652,0.0558387561452655,-0.0581049573955098
-0.234,0.577673980940833,0.0544238243437684,-0.0534832601563544
-0.231,0.584158930669415,0.0530459853791059,-0.0489642169048957
-0.228,0.592354098202187,0.0517041854567257,-0.0447266935070759
-0.225,0.601478130910415,0.0503963398590265,-0.0409338168013533
-0.222,0.61052429760977,0.0491194560748979,-0.03772369084586
-0.219,0.618485305898137,0.0478698084763604,-0.0352015772227894
-0.216,0.624583243477999,0.0466431543690322,-0.0334339812418158
-0.213,0.628452456584291,0.0454349789132393,-0.0324449755174133
-0.21,0.630232696131229,0.0442407548047237,-0.0322149634904064
-0.207,0.63054926192332,0.0430562018074749,-0.0326819454338439
-0.204,0.630381990250604,0.0418775312889165,-0.0337452063484065
-0.201,0.630850210597003,0.0407016618134496,-0.0352712070846277
-0.198,0.632960530164672,0.0395263935497496,-0.0371013348846886
-0.195,0.637373897671735,0.0383505316407151,-0.039061064410598
-0.192,0.644245437683425,0.0371739516337601,-0.0409700011504083
-0.189,0.653175394987865,0.0359976034032333,-0.042652230304911
-0.186,0.66328530527384,0.0348234535245902,-0.0439463785442379
-0.183,0.673405456819854,0.0336543695796196,-0.0447148141841748
-0.18,0.682334067013752,0.0324939531825857,-0.0448514622303109
-0.177,0.689111223610803,0.0313463314302095,-0.0442877913764532
-0.174,0.693245680761417,0.0302159188287979,-0.0429966357376798
-0.171,0.694841515154073,0.0291071634068967,-0.0409936387487704
-0.168,0.694592813980829,0.0280242915890278,-0.0383362431027075
-0.165,0.693643556126566,0.0269710664379519,-0.0351202910258977
-0.162,0.693340347061534,0.0259505730699152,-0.031474435565316
-0.159,0.694930840734582,0.0249650434574725,-0.0275526881280428
-0.156,0.699274689798506,0.0240157305505828,-0.0235255331893278
-0.153,0.70663320558307,0.0231028388008754,-0.0195701218898569
-0.15,0.716588267706834,0.0222255149302253,-0.0158601076276799
-0.147,0.728113442084489,0.0213818993292634,-0.012555705855034
-0.144,0.739786564634068,0.020569235002037,-0.00979454610226105
-0.141,0.750100607262463,0.0197840276879306,-0.00768383765789925
-0.138,0.757805804558972,0.0190222478783645,-0.00629429406936106
-0.135,0.762206444787789,0.0182795630693077,-0.00565616011153783
-0.132,0.7633430773931,0.0175515868858497,-0.00575756395058618
-0.129,0.762014126587078,0.0168341307779141,-0.006545283850075
-0.126,0.759625401362388,0.0161234438685899,-0.0079278805654054
-0.123,0.757894445628803,0.0154164272435616,-0.00978101144767585
-0.12,0.758470613195789,0.0147108104596608,-0.0119546179359895
-0.117,0.762553401801053,0.0140052802360537,-0.0142815716332021
-0.114,0.770595597207972,0.0132995540467745,-0.0165872815773612
-0.111,0.782162535322002,0.0125943944997896,-0.0186997113077879
-0.108,0.795986876037651,0.0118915637838008,-0.0204592319106606
-0.105,0.810216093134391,0.0111937208951765,-0.0217277476357419
-0.102,0.822806361551503,0.0105042676275636,-0.0223965732507494
-0.099,0.83198128522409,0.00982715222933661,-0.0223926145560358
-0.096,0.836655161855805,0.00916664204259621,-0.0216825012438499
-0.093,0.83672315903577,0.00852707819516907,-0.0202744389295006
-0.09,0.833145319880622,0.00791262642449519,-0.0182176779570103
-0.087,0.827793384974336,0.00732703831301579,-0.015599633001516
-0.084,0.823080626735267,0.006773436598354,-0.0125408217564186
-0.081,0.821444460911049,0.00625413682465259,-0.0091879154413325
-0.078,0.824788580590606,0.00577051550472824,-0.00570530140489975
-0.075,0.834006998654198,0.0053229322870722,-0.00226564260716549
-0.072,0.848702114718702,0.00491071052076869,0.000960024545322419
-0.069,0.867173528726321,0.00453217726294342,0.00381208687279851
-0.066,0.886700028433858,0.00418476036905363,0.00615148524791966
-0.063,0.904074568585414,0.0038651370408766,0.0078676580211791
-0.06,0.916294041606213,0.00356942526692633,0.00888484406236403
-0.057,0.92126481971777,0.0032934071429882,0.00916638681689193
-0.054,0.918371067469546,0.00303277124588347,0.00871679555128075
-0.051,0.908770202009637,0.00278336015457187,0.00758144855103105
-0.048,0.895326839189889,0.00254140893030197,0.00584395807566704
-0.045,0.882165116142115,0.00230376089715328,0.00362135064726675
-0.042,0.873896590586701,0.0020680483750225,0.00105734110789144
-0.039,0.874651723912881,0.00183282803333146,-0.00168591229903014
-0.036,0.887092580028426,0.00159766313968435,-0.00443709799313211
-0.033,0.911601714963724,0.00136314802393039,-0.00702555303625985
-0.03,0.945822150377375,0.00113087339016482,-0.00929101494296265
-0.027,0.984667889571566,0.000903334497536046,-0.0110927645625543
-0.024,1.02084278471823,0.000683787501567779,-0.0123176365610021
-0.021,1.04581233544442,0.000476062214041506,-0.0128864392464361
-0.018,1.05108562314833,0.000284342031860452,-0.0127584168798953
-0.015,1.02959995751914,0.000112923661409414,-0.0119334999542707
-0.012,0.976971981954666,-3.40295823342274e-05,-0.0104522157765593
-0.009,0.892392528846612,-0.000152726758917088,-0.00839326579260133
-0.006,0.778997117925794,-0.000239966870557218,-0.0058689097789242
-0.003,0.643630536750627,-0.000293322547778585,-0.00301842264902579
0,0.496027129187377,-0.000311279328015113,0
0.003,0.347529583708837,-0.000293322547778585,0.00301842264902579
0.006,0.20954964781837,-0.000239966870557218,0.0058689097789242
0.009,0.0920194496799667,-0.000152726758917088,0.00839326579260133
0.012,0.00208362738848772,-3.40295823342274e-05,0.0104522157765593
0.015,-0.056760017171947,0.000112923661409414,0.0119334999542707
0.018,-0.0849422389019354,0.000284342031860452,0.0127584168798953
0.021,-0.086497590127401,0.000476062214041506,0.0128864392464361
0.024,-0.0682078379141278,0.000683787501567779,0.0123176365610021
0.027,-0.0383762462714899,0.000903334497536046,0.0110927645625543
0.03,-0.00545237063938919,0.00113087339016482,0.00929101494296265
0.033,0.0232566567825992,0.00136314802393039,0.00702555303625985
0.036,0.042578492921793,0.00159766313968435,0.00443709799313211
0.039,0.0500242178712856,0.00183282803333146,0.00168591229903014
0.042,0.045831994032079,0.0020680483750225,-0.00105734110789144
0.045,0.0325375973616412,0.00230376089715328,-0.00362135064726675
0.048,0.0141862474606209,0.00254140893030197,-0.00584395807566704
0.051,-0.00464262934617571,0.00278336015457187,-0.00758144855103105
0.054,-0.0198037439274386,0.00303277124588347,-0.00871679555128075
0.057,-0.0283685056633685,0.0032934071429882,-0.00916638681689193
0.06,-0.0290906615859307,0.00356942526692633,-0.00888484406236403
0.063,-0.0224935323989454,0.0038651370408766,-0.0078676580211791
0.066,-0.0105944259294689,0.00418476036905363,-0.00615148524791966
0.069,0.00364899605474583,0.00453217726294342,-0.00381208687279851
0.072,0.0170373081435195,0.00491071052076869,-0.000960024545322419
0.075,0.0268206474909887,0.0053229322870722,0.00226564260716549
0.078,0.0312427525625402,0.00577051550472824,0.00570530140489975
0.081,0.0298370542490018,0.00625413682465259,0.0091879154413325
0.084,0.0234313179385306,0.006773436598354,0.0125408217564186
0.087,0.0138798194731518,0.00732703831301579,0.015599633001516
0.09,0.003596922730768,0.00791262642449519,0.0182176779570103
0.093,-0.00499753745194675,0.00852707819516907,0.0202744389295006
0.096,-0.00999896593106048,0.00916664204259621,0.0216825012438499
0.099,-0.0103969490161821,0.00982715222933661,0.0223926145560358
0.102,-0.00624045874908147,0.0105042676275636,0.0223965732507494
0.105,0.00143364259716516,0.0111937208951765,0.0217277476357419
0.108,0.0108804985862497,0.0118915637838008,0.0204592319106606
0.111,0.0200645635943882,0.0125943944997896,0.0186997113077879
0.114,0.02711774605977,0.0132995540467745,0.0165872815773612
0.117,0.0307379339573968,0.0140052802360537,0.0142815716332021
0.12,0.0304450780241074,0.0147108104596608,0.0119546179359895
0.123,0.0266464561320465,0.0154164272435616,0.00978101144767585
0.126,0.0205059534239686,0.0161234438685899,0.0079278805654054
0.129,0.0136545940841881,0.0168341307779141,0.006545283850075
0.132,0.00781214201233793,0.0175515868858497,0.00575756395058618
0.135,0.00440579047031114,0.0182795630693077,0.00565616011153783
0.138,0.00426897760423156,0.0190222478783645,0.00629429406936106
0.141,0.00748259711904736,0.0197840276879306,0.00768383765789925
0.144,0.013387478178619,0.020569235002037,0.00979454610226105
0.147,0.0207586602112599,0.0213818993292634,0.012555705855034
0.15,0.0280971458259169,0.0222255149302253,0.0158601076276799
0.153,0.0339708801696833,0.0231028388008754,0.0195701218898569
0.156,0.0373284676207944,0.0240157305505828,0.0235255331893278
0.159,0.0377178315555573,0.0249650434574725,0.0275526881280428
0.162,0.0353651811480105,0.0259505730699152,0.031474435565316
0.165,0.0311017513097194,0.0269710664379519,0.0351202910258977
0.168,0.0261595484486802,0.0280242915890278,0.0383362431027075
0.171,0.0218853571006765,0.0291071634068967,0.0409936387487704
0.174,0.0194386127096872,0.0302159188287979,0.0429966357376798
0.177,0.0195402183141304,0.0313463314302095,0.0442877913764532
0.18,0.0223261100618163,0.0324939531825857,0.0448514622303109
0.183,0.0273347026624396,0.0336543695796196,0.0447148141841748
0.186,0.0336270071798365,0.0348234535245902,0.0439463785442379
0.189,0.0400090203225719,0.0359976034032333,0.042652230304911
0.192,0.0453043057601398,0.0371739516337601,0.0409700011504083
0.195,0.0486150730687798,0.0383505316407151,0.039061064410598
0.198,0.0495142920110315,0.0395263935497496,0.0371013348846886
0.201,0.0481281588842914,0.0407016618134496,0.0352712070846277
0.204,0.0450935381572043,0.0418775312889165,0.0337452063484065
0.207,0.0414030471767525,0.0430562018074749,0.0326819454338439
0.21,0.0381749885711666,0.0442407548047237,0.0322149634904064
0.213,0.0364010435767156,0.0454349789132393,0.0324449755174133
0.216,0.0367282707992441,0.0466431543690322,0.0334339812418158
0.219,0.0393229963667122,0.0478698084763604,0.0352015772227894
0.222,0.0438449063763809,0.0491194560748979,0.03772369084586
0.225,0.0495345565556211,0.0503963398590265,0.0409338168013533
0.228,0.055392275442845,0.0517041854567257,0.0447266935070759
0.231,0.0604066402800595,0.0530459853791059,0.0489642169048957
0.234,0.0637806102954946,0.0544238243437684,0.0534832601563544
0.237,0.0651050365409134,0.0558387561452655,0.0581049573955098
0.24,0.0644420220870129,0.0572907393248474,0.0626449242453261
0.243,0.0623014255266768,0.0587786355446624,0.0669238322423811
0.246,0.0595179062064164,0.0603002709887545,0.0707777319275528
0.249,0.0570578907602071,0.0618525574989088,0.0740675315472081
0.252,0.0558008628843009,0.0634316667144668,0.0766870844985867
0.255,0.0563442419694514,0.0650332474192498,0.0785694163272602
0.258,0.0588749333337727,0.0666526737826539,0.0796907269175822
0.261,0.063134981449878,0.0682853103619789,0.080071929614185
0.264,0.0684872874976222,0.0699267787160188,0.079777629241416
0.267,0.0740649396059694,0.0715732103272428,0.0789125873805852
0.27,0.0789693478249053,0.0732214712536916,0.0776158674711973
0.273,0.0824720886575812,0.0748693454940458,0.0760529860633169
0.276,0.0841752978031977,0.0765156663641393,0.0744065121692665
0.279,0.0840954492955576,0.0781603881210005,0.0728656474552485
0.282,0.082653034007184,0.0798045934656624,0.0716153806802276
0.285,0.0805719415744778,0.0814504362160149,0.070825836733574
0.288,0.078712457702269,0.0831010221573432,0.0706424321599734
0.291,0.0778762515272614,0.0847602346384225,0.0711774055220784
0.294,0.0786274075282406,0.0864325146804679,0.0725032146765583
0.297,0.0811693179212221,0.088122608020105,0.0746481882472206
0.3,0.0853041847056187,0.0898352934614143,0.077594691137753
0.303,0.0904830267516301,0.0915751080509172,0.0812799210251319
0.306,0.0959337344785337,0.0933460848442039,0.0855993025175977
0.309,0.100837425562049,0.0951515183850287,0.0904122966104036
0.312,0.10451294754405,0.0969937715000046,0.0955503037609522
0.315,0.106568079529259,0.0988741347072989,0.100826217348236
0.318,0.106983975503614,0.100792746574161,0.106045087518555
0.321,0.106114762693753,0.102748579902233,0.111015289105747
0.324,0.104603433038513,0.104739494866871,0.115559555392065
0.327,0.103233900638965,0.106762356400613,0.119525243941631
0.33,0.102753161166829,0.108813209410639,0.122793241518352
0.333,0.103703791608163,0.110887502068322,0.12528499004514
0.336,0.106304250753225,0.112980344599305,0.126967220558355
0.339,0.110403306650916,0.115086788898869,0.127854111309548
0.342,0.115518010304808,0.117202113023687,0.12800673230131
0.345,0.120945800849984,0.119322094244872,0.127529793345217
0.348,0.125924801773583,0.121443254914241,0.126565867388427
0.351,0.129805825483271,0.123563066868651,0.125287406523564
0.354,0.132197343977053,0.125680102396601,0.123886996392405
0.357,0.13305113002185,0.127794122790073,0.122566398182975
0.36,0.132669897561482,0.129906099034924,0.121525000043816
0.363,0.131635951916001,0.132018163055893,0.120948337170683
0.366,0.130677600591166,0.134133491908208,0.120997339718197
0.369,0.13050389853222,0.136256131169773,0.121798929842296
0.372,0.131645144309801,0.13839076731426,0.123438515534233
0.375,0.134334932738229,0.140542461832114,0.125954823465677
0.378,0.138459937435106,0.142716362139355,0.129337381669606
0.381,0.143588169664149,0.144917405738615,0.133526812893226
0.384,0.149068743654582,0.147150034586361,0.138417939343185
0.387,0.154180164901092,0.149417936140969,0.143865538395915
0.39,0.158293425913546,0.151723826139611,0.1496924358774
0.393,0.161013112002604,0.154069285853584,0.155699487526732
0.396,0.162264924134474,0.156454663527781,0.161676888131138
0.399,0.162310290382589,0.158879046090034,0.167416168070284
0.402,0.161685260997268,0.161340303223563,0.172722193397292
0.405,0.161077927108612,0.163835201756892,0.177424480841476
0.408,0.161172339421321,0.166359584276434,0.181387173769443
0.411,0.162494267279192,0.168908602139789,0.184517097465936
0.414,0.165293515070044,0.171476989878392,0.186769418209616
0.417,0.169489089035313,0.174059365512542,0.188150564681855
0.42,0.174689219724731,0.176650539706388,0.188718224783008
0.423,0.18028133567618,0.179245816062313,0.188578397244767
0.426,0.185571365671175,0.181841265236213,0.187879646091107
0.429,0.18994074611464,0.184433956932643,0.18680486738651
0.432,0.192985675775169,0.187022136139875,0.185561022539393
0.435,0.194607320112708,0.189605333064634,0.184367412301954
0.438,0.195032850104394,0.192184399952864,0.183443153491
0.441,0.194762861014299,0.194761472127732,0.182994571090158
0.444,0.194457314939089,0.197339854904911,0.183203228613081
0.447,0.194785950921754,0.199923842311719,0.184215288525388
0.45,0.196277015103509,0.202518477496058,0.186132823607206
0.453,0.199198423440779,0.20512926813448,0.189007593140623
0.456,0.203498048983412,0.207761872835953,0.192837660567731
0.459,0.208816419261302,0.210421776329406,0.197567069396667
0.462,0.214568751965172,0.213113972009515,0.203088620596901
0.465,0.220077638205184,0.215842670143227,0.209249617332444
0.468,0.224726315079084,0.218611048716577,0.215860271740992
0.471,0.228097900586767,0.221421061594416,0.222704313409545
0.474,0.230069206158658,0.224273315498934,0.229551209214482
0.477,0.230838048019147,0.227167023460347,0.236169306919362
0.48,0.230878013629669,0.230100038069726,0.242339156185028
0.483,0.230831009488547,0.23306896331298,0.24786624412089
0.486,0.231361933170307,0.236069339245126,0.252592409491874
0.489,0.233008322685639,0.239095889533961,0.256405269019001
0.492,0.236058930722273,0.242142818206685,0.259245097273771
0.495,0.240488612186307,0.245204138988031,0.261108742627636
0.498,0.245964185799212,0.248274018599043,0.262050327810945
0.501,0.251919906678434,0.251347114415683,0.262178665593142
0.504,0.25768547919497,0.254418887030651,0.261651507663926
0.507,0.262637687149253,0.257485869522164,0.260666927309632
0.51,0.266341391188107,0.260545877547852,0.259452303469456
0.513,0.268648041220195,0.263598147627829,0.258251515543239
0.516,0.269729434423723,0.266643394981312,0.25731106657666
0.519,0.270039058966314,0.269683786814081,0.256865920677341
0.522,0.270209708502474,0.272722831765488,0.257125864445595
0.525,0.270910449034017,0.275765191041038,0.258263180050945
0.528,0.272695220446582,0.278816421304271,0.260402350175621
0.531,0.27587728049785,0.281882663417237,0.263612405791965
0.534,0.280457906927613,0.284970294367248,0.267902382473023
0.537,0.286125559952423,0.288085562005567,0.27322017759438
0.54,0.29232581785041,0.291234223410816,0.279454908987696
0.543,0.298386410559229,0.294421207697147,0.286442676115643
0.546,0.303669196428879,0.297650322902199,0.293975428962531
0.549,0.30771477781513,0.300924024268101,0.301812468790267
0.552,0.310347033199872,0.304243257891116,0.309693949179078
0.555,0.311713818231127,0.307607389542245,0.317355624505122
0.558,0.312254449123793,0.311014223681794,0.324544013481863
0.561,0.312601103142866,0.314460112572355,0.331031112586448
